#{"t_start": 1764568020.4978087, "env_id": "intersection-v1"}
r,l,t
-2.362176,7,411.058444
-0.841249,5,411.181216
8.168,12,411.636197
-1.0,5,411.841287
-1.0,5,412.148921
0.0,6,412.474875
7.681208,9,412.802541
7.61742,11,413.074055
7.633114,9,413.243253
-1.0,5,413.406132
10.0,10,413.94365
9.0,9,414.251914
9.633112,11,414.51502
0.0,5,414.692665
-2.444964,6,414.971707
9.616017,11,415.343793
9.0,9,415.598114
10.0,10,415.780903
7.626732,10,416.152263
-1.0,7,416.347544
9.0,9,417.000296
-1.366575,6,417.187549
8.633113,10,417.634234
8.562942,12,418.167488
4.727829,13,418.721276
-0.31878,7,418.956574
8.257507,11,419.430384
7.626732,9,419.726692
9.0,9,420.094728
-1.224867,6,420.339799
-1.366575,6,420.490547
9.0,9,420.769287
-1.0,5,420.870852
8.615844,10,421.204067
0.0,6,421.367772
-1.0,5,421.934001
9.0,9,422.189836
10.0,10,422.593076
0.0,6,422.893098
-0.634719,6,423.176433
-3.0,2,423.277798
0.700013,6,423.455831
-1.0,5,423.668391
8.615844,10,423.974582
-0.299923,5,424.268589
9.0,9,424.570849
0.0,6,424.782658
9.681208,11,425.230187
-3.0,5,425.491303
0.0,6,425.724171
8.552042,11,426.339419
0.0,6,426.500647
5.457536,13,427.019025
10.0,11,427.614522
8.615844,10,427.863645
7.259887,10,428.168369
10.0,10,428.530333
7.617435,9,428.742246
7.552044,10,429.100557
6.298868,11,429.465627
10.0,10,429.895837
8.459792,13,430.463448
7.616072,9,430.755857
-0.748416,7,430.995378
-2.0,4,431.158684
-3.0,5,431.380784
10.0,10,431.760189
-2.0,4,431.909415
7.0,9,432.231149
-0.437043,8,432.584605
-1.0,5,432.77002
5.84719,13,433.325127
-1.0,6,433.529242
-3.382507,6,433.677161
2.42,8,434.109299
9.0,9,434.482013
7.475492,11,435.003586
-5.0,8,435.166865
9.0,9,435.557388
6.62673,9,435.723369
9.0,9,436.09989
-1.0,6,436.248276
-1.0,6,436.524222
10.0,10,436.793129
-1.299552,4,437.034885
0.0,6,437.255044
9.0,9,437.56435
6.615917,13,437.971205
0.0,6,438.216429
0.0,5,438.334972
9.0,9,438.620698
-1.0,5,438.827019
-1.0,5,439.041503
9.0,9,439.24005
8.298371,11,439.702604
9.0,9,440.001778
7.562943,10,440.517054
0.0,5,440.698551
-4.0,6,440.84637
0.0,6,441.092538
-2.449806,8,441.37804
-1.0,5,441.617296
-0.527063,12,442.200761
-1.0,7,442.467475
-3.434136,5,442.744552
7.549949,10,443.048331
8.618513,10,443.531079
-5.0,1,443.589189
0.0,6,443.888777
3.161238,13,444.501352
-2.365057,5,444.831947
-1.0,5,444.965096
9.55018,12,445.707275
9.617421,11,446.129446
1.617435,9,446.459765
0.0,5,446.646153
8.681208,10,447.105209
-1.0,5,447.285279
-1.382578,8,447.525199
8.0,8,447.742779
9.0,9,448.096611
-3.0,6,448.289567
-2.0,4,448.368694
-2.0,4,448.546248
-4.0,7,448.762981
5.222328,12,449.200765
9.0,9,449.56315
0.0,6,449.763084
-0.449307,7,450.007664
-4.0,6,450.325478
9.0,9,450.578112
-1.0,6,450.746673
7.550194,10,451.192287
-2.523997,9,451.570341
0.0,7,451.745206
9.615599,11,452.10552
-1.0,5,452.362714
11.0,11,452.660783
7.62673,10,453.004223
-1.84084,4,453.201894
7.25046,10,453.771758
6.536347,12,454.113602
7.287531,10,454.470972
8.618513,10,454.691182
6.306359,11,455.114987
10.0,10,455.556018
10.0,10,455.967011
-1.0,5,456.124679
-1.0,5,456.332401
-1.0,5,456.454942
7.616072,9,456.753516
-0.382068,7,457.040577
8.615645,10,457.504915
-1.57953,4,457.644972
10.0,10,457.944326
10.0,10,458.264235
8.681208,10,458.543117
7.61852,9,458.923895
-1.0,5,459.102547
0.0,6,459.328996
7.29705,10,459.558803
-0.54012,10,460.186682
9.0,9,460.454507
3.110192,13,461.024128
9.0,10,461.267652
9.0,9,461.649896
-1.8324,10,462.134682
-1.379585,6,462.21815
-2.436558,6,462.401049
9.0,9,462.680976
-1.386406,12,463.180614
2.244259,13,463.920546
0.0,5,464.063299
-0.449307,8,464.280501
9.0,9,464.629189
6.562945,9,464.949725
-2.318366,6,465.117792
-2.0,8,465.485567
9.0,9,465.84474
8.0,12,466.373802
-2.0,4,466.612392
1.0,7,466.805318
8.525437,13,467.511122
-1.0,6,467.68277
8.552042,12,468.136724
-2.699147,8,468.38084
9.0,9,468.750321
9.0,10,469.298013
10.0,10,469.970312
-1.366575,6,470.314505
10.0,10,470.638009
0.0,6,470.799679
8.617423,10,471.170981
-1.0,5,471.421779
8.618513,10,471.722517
0.0,6,471.888909
9.0,9,472.140951
7.488255,11,472.431085
1.0,7,472.767159
7.0,8,473.097278
-1.0,5,473.267574
1.626732,9,473.523018
-2.436558,7,473.883997
-1.0,5,474.095574
-0.299923,5,474.331905
5.0,13,474.810915
7.220168,13,475.358632
8.615645,10,475.771741
8.615645,10,476.041826
9.0,9,476.384921
-1.0,5,476.494931
7.562943,10,476.808407
-3.513912,8,477.233728
5.550693,11,477.602221
-1.0,5,477.712442
-1.0,6,477.949878
-2.807722,8,478.198823
-1.0,5,478.40427
-2.370348,4,478.553714
-5.0,1,478.631883
0.0,6,478.817097
-2.370348,5,479.057487
-2.365057,5,479.254619
8.618513,10,479.593597
-1.0,5,479.749874
9.0,9,480.257039
-1.446814,7,480.47001
8.0,8,480.896841
0.0,6,481.075065
7.250792,11,481.476626
-1.0,5,481.677616
0.0,6,481.853081
9.0,9,481.992682
-0.841249,5,482.173873
9.0,9,482.578834
8.615844,10,482.931169
10.0,10,483.255266
9.0,9,483.572798
8.0,10,483.938177
8.0,9,484.473047
0.0,6,484.755127
10.0,10,485.125087
10.0,10,485.396974
9.0,9,485.738393
-1.0,5,485.974879
0.0,5,486.244777
0.0,6,486.493852
10.0,10,486.694531
0.700013,6,486.837394
-1.0,6,487.03347
9.0,9,487.299823
11.0,11,487.890633
-2.370348,5,488.071358
8.0,8,488.360634
9.0,9,488.716454
-1.366575,6,488.862883
7.100117,13,489.449737
9.0,9,489.891239
9.0,9,490.183558
8.0,8,490.569865
-3.449736,7,490.815871
-0.675908,6,491.027028
7.61852,9,491.270194
8.0,8,491.666437
-1.0,5,491.89203
-2.0,10,492.157133
-2.0,6,492.355195
-0.366834,7,492.60222
-3.703366,6,492.856757
8.0,9,493.062487
-0.366834,7,493.406993
9.0,9,493.783846
9.0,9,494.108183
6.538722,10,494.504609
9.0,9,494.84403
6.165313,12,495.236614
0.0,6,495.579509
-1.524421,8,495.866533
-1.0,5,495.946642
10.0,10,496.263591
8.633113,10,496.678859
6.604339,13,497.492331
8.633113,11,497.712106
0.0,6,497.944775
9.0,9,498.157265
-1.436972,6,498.416334
9.0,9,499.038146
7.617435,10,499.205534
-0.841249,5,499.466177
1.0,7,499.733115
8.681208,10,500.299389
9.0,9,500.715142
-1.446814,7,501.008884
-1.634655,5,501.148151
0.0,6,501.350205
-2.0,4,501.560242
9.0,9,501.799074
9.0,9,502.165262
-2.436558,6,502.398513
-1.0,5,502.530715
1.0,7,502.711362
9.0,9,503.203605
0.0,6,503.399576
9.0,9,503.642112
-1.0,5,503.876661
0.0,6,504.119869
-1.299552,4,504.338264
7.552807,10,504.753454
-1.0,5,504.989319
-2.0,4,505.231987
-1.0,5,505.453093
7.550194,10,505.932133
11.0,11,506.296407
-2.0,4,506.452941
10.0,10,506.859279
9.0,9,507.323752
8.0,8,507.630873
10.0,10,508.041153
-1.0,6,508.215944
0.0,6,508.401647
-2.0,4,508.620407
0.0,6,508.900553
8.0,10,509.245273
8.0,9,509.619849
9.0,9,510.090413
9.0,9,510.50477
6.616343,8,510.920043
-2.444964,6,511.152296
2.472872,13,511.572354
8.0,8,511.899072
8.615645,10,512.337147
-1.0,5,512.47227
10.0,10,512.772113
-1.0,5,512.925101
10.0,10,513.353751
1.0,7,513.611129
-0.381164,7,513.88385
8.681208,10,514.133789
9.0,9,514.525559
8.62673,10,515.061962
9.0,9,515.303151
-1.0,5,515.601405
8.62673,10,515.894101
0.0,5,516.019311
-1.0,5,516.200995
9.0,9,516.681756
9.618511,11,516.887123
9.616017,11,517.377645
-1.0,5,517.556667
7.62673,10,517.95141
0.0,5,518.157577
0.0,6,518.37234
7.62673,10,518.676114
0.0,6,518.807429
1.0,6,519.114174
-1.0,5,519.308319
-0.841249,5,519.471436
-2.0,6,519.766241
0.0,6,520.030863
-0.381164,7,520.294129
0.0,6,520.479231
-1.747991,6,520.690155
9.0,9,520.885591
0.0,6,521.286351
8.0,8,521.607474
10.0,10,522.081773
8.243019,11,522.44456
7.562943,10,522.8574
7.626732,9,523.286265
0.0,6,523.413019
-0.299923,5,523.646139
-1.0,5,523.78626
0.0,6,524.042026
1.0,7,524.227668
0.0,6,524.579006
7.472952,11,525.023951
9.0,9,525.23231
9.0,9,525.641849
9.0,9,525.916889
-2.373197,6,526.073839
-1.0,4,526.184714
0.0,6,526.329734
-0.381164,7,526.565746
-1.0,5,526.816003
1.0,6,527.108095
-1.318719,6,527.352636
9.0,9,527.607533
-2.0,4,527.769325
-2.0,4,527.942947
-1.0,4,528.111755
0.0,5,528.298708
0.0,6,528.467158
10.0,10,528.848513
-2.644326,6,529.081903
-1.0,6,529.298516
-1.447446,7,529.495013
9.0,9,529.778934
6.525163,12,530.223241
-1.84084,4,530.394555
0.0,6,530.589851
10.0,10,530.968597
-2.0,4,531.168545
7.626732,9,531.532072
8.618513,10,531.871909
8.633113,10,532.320406
8.0,8,532.610844
7.54087,11,532.966817
0.0,6,533.139314
10.0,10,533.598935
1.0,7,533.889717
0.626744,8,534.362259
7.562943,10,534.610519
0.0,6,534.906447
-1.57953,4,535.065006
10.0,10,535.408242
0.0,6,535.677873
-1.0,6,535.859215
-1.684108,6,536.032917
7.626732,9,536.294339
-3.0,8,536.610071
-2.0,7,536.878317
9.0,9,537.264491
10.0,10,537.594474
6.56108,12,537.996751
9.0,9,538.364515
5.159706,12,538.887528
-1.0,5,539.11866
9.0,9,539.259875
-2.0,10,539.515554
9.0,9,539.85395
-3.039763,6,540.0074
8.536716,13,540.527685
-2.0,4,540.689544
-1.366575,6,540.929698
9.0,9,541.337902
-1.747991,6,541.614326
9.0,9,542.00779
10.0,10,542.404626
-0.223176,7,542.602934
2.0,8,542.968568
7.0,10,543.295467
9.0,9,543.53912
-0.299923,5,543.799363
-0.299923,5,543.893688
-1.0,5,544.093702
9.0,9,544.328891
10.0,10,544.833069
7.52319,13,545.467014
8.0,8,545.809739
9.0,9,545.995046
-2.436558,6,546.254754
9.0,9,546.462775
0.0,6,546.589943
8.633113,10,547.0377
0.0,6,547.243311
7.552807,10,547.594199
5.920688,11,547.99702
7.615917,9,548.388335
-5.0,1,548.460063
9.0,9,548.765496
8.47294,12,549.117367
-1.0,5,549.269151
0.0,6,549.402147
-2.0,4,549.537696
0.0,6,549.822414
0.0,6,550.023525
0.0,6,550.145704
0.0,6,550.370949
0.0,6,550.570157
8.681208,10,550.970821
-1.0,5,551.255269
-0.381164,7,551.735259
0.0,6,552.050952
7.552807,10,552.393987
-2.0,7,552.566314
10.0,10,552.826829
0.0,6,552.982723
-0.57992,5,553.200789
9.0,9,553.534599
-3.284669,2,553.606412
-1.0,7,554.133282
2.0,8,554.388962
9.0,9,554.83977
0.0,6,555.123267
9.0,9,555.510006
-1.372771,6,555.795608
7.552807,11,556.230474
-0.299923,5,556.400435
-1.372771,6,556.604003
1.0,7,556.901575
7.615917,9,557.207271
-2.370348,7,557.510841
-1.0,5,557.729168
10.0,10,558.167737
-0.299923,5,558.401112
7.550194,10,558.735814
9.617421,11,559.144364
9.0,9,559.635849
-1.372771,5,559.753759
0.0,6,560.040652
0.0,6,560.246034
10.0,10,560.556915
-1.437055,8,560.870755
9.0,9,561.130505
-2.373197,6,561.311257
0.0,5,561.570771
-0.946861,6,561.814791
0.0,6,562.177057
-2.373197,6,562.521951
8.0,9,563.130803
9.0,9,564.188494
6.183303,10,564.723966
-0.57992,5,564.99627
-0.57992,5,565.295316
7.089629,13,565.977994
0.0,6,566.202651
7.298444,10,566.727085
7.178487,11,567.489425
0.0,6,567.751523
-1.299552,4,567.896582
9.0,9,568.274792
-1.57953,4,568.524166
-0.31878,7,568.675284
-5.0,1,568.760235
-1.366575,6,569.031921
-2.365057,5,569.181321
8.62673,10,569.645782
8.62673,10,570.080642
11.0,11,570.553798
-1.0,5,570.77263
0.0,5,570.917368
0.0,6,571.239393
8.62673,10,571.680205
5.470706,11,572.013695
0.0,6,572.305149
-1.0,4,572.524954
10.0,10,572.971544
8.552042,11,573.380749
-1.299552,4,573.597834
-1.366575,5,573.739135
0.0,6,574.079956
9.0,9,574.553169
-2.449806,7,574.870071
5.547562,13,575.562324
10.0,10,576.01869
0.0,6,576.289643
6.552057,10,576.941584
9.0,9,577.272232
8.0,8,577.428958
10.0,10,577.888328
0.0,6,578.128028
8.0,8,578.484616
0.0,6,578.751368
8.617423,10,579.15341
9.618511,11,579.403633
8.616025,10,579.703003
7.62673,11,579.929454
-1.0,5,580.094802
10.0,10,580.585649
10.0,10,580.822038
10.0,10,581.094038
9.0,9,581.484848
-0.299923,5,581.693419
-1.0,5,581.894494
-1.366575,6,582.14884
8.552805,11,582.487959
-5.0,1,582.568331
-2.318366,5,582.856045
-1.0,5,583.155653
2.355674,13,583.996323
-1.0,5,584.22089
8.0,8,584.618083
0.700013,6,584.999073
-1.0,5,585.174332
-1.0,5,585.43956
0.0,6,585.688002
-1.0,5,585.903133
7.552044,10,586.322201
8.0,8,586.631595
0.0,6,586.946472
0.0,6,587.084551
-1.0,5,587.365023
-1.0,5,587.54903
-1.0,6,587.72483
9.0,9,588.082423
0.0,5,588.203576
-2.0,4,588.345094
8.633113,10,588.711073
8.617423,10,589.193444
-1.366575,6,589.388766
-1.731221,7,589.733481
0.158681,6,589.987214
0.0,6,590.221385
9.615832,11,590.735627
4.0,5,590.955276
9.0,9,591.419449
0.0,6,591.710826
-2.0,4,591.885264
-1.447446,7,592.16132
0.626744,8,592.456357
0.0,5,592.617272
8.0,8,592.798134
10.0,10,593.330314
-1.0,5,593.570901
-1.223103,6,593.728105
8.562942,12,594.196741
8.616025,10,594.65758
9.0,9,594.962892
0.0,6,595.232242
-0.381164,7,595.466308
1.0,7,595.609924
8.0,8,595.831402
9.0,9,596.13703
-1.0,5,596.394389
10.0,10,596.905655
0.0,5,597.10829
9.0,9,597.406862
9.0,9,597.733577
-1.0,5,598.024152
7.539083,11,598.426509
9.0,9,598.742846
9.0,9,599.079591
0.0,6,599.310331
-1.0,5,599.533767
-0.841249,5,599.738546
9.0,9,600.244682
0.0,6,600.479553
-1.0,5,600.625113
0.0,6,600.868801
-0.299923,5,601.108845
9.0,9,601.429693
-1.0,4,601.556548
9.0,9,601.928869
0.0,6,602.146707
8.681208,10,602.434093
7.61852,10,602.744384
-0.841249,5,602.932382
8.550182,11,603.235299
9.0,9,603.571787
-3.434136,5,603.744678
8.298371,11,604.083575
0.0,6,604.376662
10.0,10,604.724314
0.420014,6,604.992906
-1.0,5,605.21299
4.485635,13,605.714058
9.0,9,606.053757
8.0,8,606.278153
7.537044,12,606.573881
9.615573,11,606.863824
9.0,9,607.329952
0.0,6,607.598414
9.0,9,607.913632
0.0,6,608.184567
9.0,9,608.564063
9.0,9,609.106017
7.472952,11,609.41449
-2.0,5,609.615843
9.617421,11,610.059994
-2.318366,5,610.24529
-1.0,5,610.46329
0.0,5,610.752046
9.0,9,611.136725
0.420014,6,611.351121
0.0,6,611.566638
0.0,6,611.94963
0.0,6,612.201581
8.618513,10,612.454772
9.0,9,612.900401
10.0,10,613.333208
-1.84084,4,613.496856
-1.0,6,613.789707
7.232946,11,614.206545
-1.57953,4,614.363813
0.0,6,614.522162
9.0,9,614.820564
6.459847,12,615.283209
-3.0,4,615.501388
-2.51166,7,615.976127
-1.318719,6,616.282743
10.0,10,616.781422
0.0,6,616.945976
0.0,6,617.250557
-0.57992,5,617.587164
9.0,9,618.21812
-1.0,5,618.412416
0.700013,6,618.697273
8.617423,10,619.081415
-5.0,1,619.176888
7.457483,13,619.657083
-0.57992,5,619.888027
8.615645,10,620.297988
7.633114,9,620.513497
9.0,9,620.806299
7.61852,9,621.106736
-1.366575,6,621.287211
0.420014,6,621.481596
-1.0,5,621.733963
10.0,10,622.053489
7.54087,11,622.560983
0.0,6,622.846405
-2.0,5,623.130247
0.0,6,623.399338
-0.366834,7,623.721676
9.0,9,624.063329
7.0,8,624.353367
0.0,6,624.538255
0.0,5,624.740163
-1.0,5,624.959051
8.615645,10,625.430076
-1.0,4,625.691566
-1.0,6,625.916183
-1.0,5,626.161041
8.475491,12,626.879712
-0.57992,5,627.104777
-0.841249,5,627.438564
-0.841249,5,627.558369
-0.841249,5,627.690821
9.0,9,628.009742
7.220127,12,628.455226
-2.003185,6,628.770392
9.0,9,629.169957
0.0,6,629.514026
10.0,10,629.783218
-0.57992,5,629.973793
8.0,8,630.23637
-2.382567,7,630.526451
-1.372771,6,630.804786
-0.366834,7,631.047607
5.536403,11,631.481978
8.562943,11,632.100605
3.538185,13,632.798822
0.0,6,633.046307
8.0,8,633.263069
8.681208,10,633.704034
-1.0,5,633.969759
10.0,10,634.401643
-2.436558,6,634.704084
-1.0,5,634.918418
0.0,6,635.132249
0.0,6,635.326419
0.0,6,635.733352
10.0,10,636.280851
0.158681,6,636.557052
0.0,6,636.849836
0.0,6,637.139743
0.0,6,637.366943
-1.526176,8,637.686492
0.0,6,638.029516
0.0,6,638.358611
9.0,9,638.643657
7.616072,9,639.016051
-1.0,5,639.25823
6.22947,12,639.720502
1.0,7,639.905305
-1.0,5,640.154343
-2.0,6,640.339084
7.242743,10,640.635485
9.0,9,641.000345
0.0,6,641.216081
9.0,9,641.884161
7.242743,10,642.480285
0.0,6,642.803997
9.0,9,643.320379
-1.0,5,643.631767
9.0,9,644.0753
-1.0,5,644.399773
-1.379585,6,644.61524
-2.0,4,644.90299
7.681208,9,645.245936
9.0,9,645.629394
9.0,9,645.89227
-2.0,4,646.025305
9.0,9,646.369181
9.0,9,646.619596
6.090816,13,647.133873
-0.299923,5,647.362526
8.62673,11,647.905181
-2.0,4,648.038175
9.0,9,648.310584
-2.0,4,648.521251
10.0,10,648.820889
9.0,9,649.114659
-0.946861,6,649.39245
-4.0,2,649.531824
8.550182,11,649.878944
8.617423,10,650.429725
-2.365057,5,650.624869
9.0,9,651.166572
1.0,6,651.419273
8.62673,10,652.09269
-2.766655,9,652.457905
8.0,8,652.786988
8.618513,10,653.271883
10.0,10,653.541568
-2.0,4,653.727268
9.0,9,654.278529
9.0,9,654.655318
8.62673,10,655.04953
8.47294,12,655.582257
-1.0,5,655.76692
1.61852,9,656.099275
9.0,9,656.373883
-1.0,6,656.612947
-1.0,5,656.829408
-1.0,5,656.985855
10.0,10,657.340749
9.0,10,657.823719
10.0,10,658.46876
-1.0,6,658.674909
9.616017,11,659.095843
7.243065,11,659.729234
-1.379585,6,660.007551
1.0,7,660.257836
10.0,10,660.791172
9.0,9,661.067847
10.0,10,661.660626
9.0,9,662.212
-1.366575,6,662.545006
8.0,9,662.896
0.0,6,663.086498
8.616025,10,663.40763
-1.84084,4,663.540602
7.245512,10,663.895057
0.0,6,664.170301
10.0,10,664.449411
-1.318719,6,664.72467
0.0,6,664.928123
9.615832,11,665.545888
-0.381164,7,665.844343
-1.0,5,666.008264
7.475492,11,666.510314
0.0,6,666.724097
9.0,9,667.235688
-1.57953,4,667.381352
8.62673,10,668.053379
-1.0,5,668.235914
-1.0,5,668.533728
9.0,9,668.978381
-1.0,5,669.149791
0.700013,6,669.413749
8.241144,11,669.959964
0.0,6,670.117289
-2.444964,6,670.222563
9.0,9,670.642753
-1.0,5,670.895024
8.0,8,671.216966
7.62673,11,671.648041
-0.841249,5,671.878881
0.420014,6,672.077151
9.0,9,672.562857
-1.0,5,672.766821
-0.31878,7,673.150204
8.0,11,673.618533
0.0,6,673.80343
-2.0,4,674.065775
-1.318719,6,674.307812
10.0,10,674.831791
-1.0,4,674.989047
8.681208,10,675.523177
0.0,5,675.703979
9.0,9,676.005041
-1.0,5,676.192821
9.0,9,676.602027
7.62673,10,677.021781
0.0,6,677.248045
8.0,8,677.494766
6.562945,9,677.838028
-2.0,5,678.004619
8.62673,10,678.391528
-2.0,4,678.712638
0.626744,8,679.078689
7.538666,11,679.567612
11.0,11,680.052392
-1.447446,7,680.346605
10.0,10,680.611313
-1.57953,4,680.820295
8.616025,10,681.30142
9.0,9,681.646455
-2.303557,6,681.78678
8.615844,10,682.24861
7.633114,9,682.719293
0.0,5,683.007278
-1.0,5,683.252237
9.618511,11,683.764545
-1.0,5,683.976508
9.0,9,684.28567
10.0,10,684.67432
0.0,6,684.822531
9.0,9,685.076331
10.0,10,685.507231
-1.0,5,685.699421
-1.57953,4,685.852833
9.0,9,686.211656
9.0,9,686.542123
9.0,9,686.864189
10.0,10,687.269308
1.0,7,687.494723
9.0,9,687.806636
8.0,8,688.203321
-1.372771,6,688.461021
-0.841249,5,688.715328
-1.436972,7,689.098214
10.0,10,689.515629
8.633113,10,689.960416
7.101684,12,690.331887
8.62673,11,690.601648
-1.0,7,690.865573
-1.318719,6,690.996534
-2.318366,5,691.257012
8.0,8,691.663983
9.0,9,692.023604
0.0,5,692.259947
-1.0,5,692.439548
0.0,6,692.658633
9.0,9,692.900316
5.0,12,693.152668
0.0,6,693.335993
9.0,9,693.698142
10.0,10,693.989798
8.617423,10,694.269386
-1.0,5,694.465198
7.47097,12,694.928385
7.633114,9,695.398073
8.633113,10,695.756439
1.0,6,695.973873
9.0,9,696.259131
0.0,6,696.5904
9.0,9,696.881597
9.0,9,697.239969
-1.366575,6,697.391377
9.0,9,697.639646
-1.0,6,698.022556
9.615832,11,698.456551
-1.0,6,698.68612
0.158681,6,698.84465
-1.0,5,699.010541
-1.0,5,699.230105
0.0,6,699.49325
8.549894,11,700.077739
9.0,9,700.497737
9.0,9,700.849468
10.0,10,701.206568
-1.0,5,701.427463
10.0,10,701.918902
-1.372771,6,702.200926
9.0,9,702.541738
-2.370348,5,702.829599
-2.0,4,703.040457
-1.0,5,703.387306
8.0,10,703.75763
-0.31878,7,704.005423
10.0,10,704.440734
8.62673,10,704.704272
9.0,9,705.18759
-1.0,5,705.56892
-0.381164,7,705.821584
-5.0,1,705.867095
-2.0,7,706.263205
-1.0,5,706.522979
0.0,6,706.769061
10.0,10,706.944922
0.0,6,707.22621
9.0,9,707.602134
-4.0,2,707.68993
-5.0,1,707.758842
-1.84084,4,707.947131
-1.57953,4,708.0917
-1.0,5,708.34012
-1.0,5,708.560124
10.0,10,708.990047
8.681208,10,709.415516
10.0,10,709.79021
-1.299552,4,709.914585
10.0,10,710.189887
9.0,9,710.557911
0.0,5,710.663853
1.0,7,710.889377
-1.372771,6,711.139958
9.0,9,711.574003
7.61852,9,711.861297
7.681208,9,712.322726
-0.57992,5,712.476146
-1.0,5,712.665727
5.538252,12,713.413804
9.0,9,713.902371
0.0,6,714.213999
2.0,8,714.503057
10.0,10,714.751776
-1.0,6,714.995994
-0.57992,5,715.201467
0.700013,6,715.477122
9.0,9,716.02438
-0.299923,5,716.21532
1.0,7,716.514719
0.0,6,716.649894
-1.366575,6,716.957221
-0.740575,8,717.148865
9.0,9,717.498754
0.0,6,717.680584
9.0,9,718.02642
-0.57992,5,718.227003
6.537046,11,718.710531
-1.0,5,718.913079
11.0,11,719.150673
9.0,9,719.636476
-1.0,4,719.842757
0.0,6,720.180744
0.0,6,720.371573
0.0,6,720.690487
0.0,6,720.876745
9.0,9,721.405346
0.0,6,721.594377
10.0,10,722.104704
10.0,10,722.320796
-1.0,5,722.63053
-1.0,5,722.846364
-1.693225,8,723.277456
9.0,9,723.533085
-0.381164,7,723.859335
7.550194,10,724.068549
-0.299923,5,724.306446
5.604331,13,724.943792
1.633114,9,725.288678
8.617423,10,725.593002
7.616072,9,725.762396
-1.0,5,726.054734
9.0,9,726.300889
-0.841249,5,726.464369
9.0,9,726.938688
9.0,10,727.552081
-2.0,4,727.739294
9.0,9,728.045449
-1.318719,6,728.2615
9.0,9,728.73131
-1.372771,6,728.963201
10.0,10,729.216842
0.0,5,729.392734
-3.563902,2,729.496701
9.0,9,729.850408
8.616025,10,730.181471
8.617423,10,730.592211
0.420014,6,730.908014
9.681208,11,731.227305
0.0,6,731.547373
9.0,9,732.003158
9.0,9,732.342534
-1.0,5,732.452138
7.61852,9,732.80053
11.0,11,733.328543
-1.0,5,733.426261
0.0,6,733.692065
8.538961,12,734.301721
9.0,9,734.656064
9.0,9,735.026789
-1.0,5,735.26382
0.0,6,735.535065
0.0,6,735.849506
9.0,10,736.340181
-2.838445,3,736.400767
1.0,7,736.693781
9.0,9,736.84091
-1.0,5,737.002171
-1.0,5,737.127963
-1.318719,6,737.349063
0.0,5,737.597751
2.0,8,737.901789
0.0,6,738.147339
-2.0,4,738.260039
10.0,10,738.596598
-1.0,5,738.803049
0.0,6,739.021821
0.0,6,739.168182
8.0,9,739.503212
9.0,9,739.876881
-2.0,4,739.99035
10.0,10,740.254895
7.633114,9,740.700532
1.0,6,740.905598
0.0,6,741.14081
-3.563902,2,741.233896
9.0,9,741.572363
-1.57953,4,741.678268
0.0,5,741.833452
9.0,9,742.210174
9.0,9,742.69296
-2.634284,4,742.909312
9.0,9,743.461546
8.633113,10,744.063392
0.0,6,744.41406
0.0,6,744.714135
-1.379585,5,744.926553
-0.841249,5,745.141127
-2.040721,7,745.361717
9.0,9,745.758247
-3.447459,6,746.06652
9.0,9,746.576253
0.0,6,746.885659
-1.0,6,747.24903
10.0,10,747.743285
9.0,9,747.938934
7.245512,10,748.340719
6.562945,10,748.730028
